,Alfredo sauce,Americheese,Anaheim New Mexico chile peppers,Anaheim chile pepper,Anaheim chile peppers,Anaheim chilies,Anaheim peppers,Asian chili black bean sauce,Assorted toppings  cheese sour cream  cilantro,CHILI,CONTADINA Diced Tomatoes Roasted Garlic un,CONTADINA TomaSauce,Cajun seasoning,Campbells Condensed Cream of Chicken Soup Regular Fat Free,Canadian beer,Cheddar cheese,Cheddar cheese Kraft,Cheddar cheese for garnish,Cheesy Corn Fritters,Chipotle peppers adobo sauce,Chopped cilantro,Chopped green onions for garnish,Cilantro,Colby cheese,ColbyMonterey Jack cheese,Cooked pasta,Cooking spray,DEL MONTE Diced Tomatoes No Salt Added,DEL MONTE Whole Kernel Corn No Salt Added,Dash of salt,Del Monte Chili Style Diced Tomatoes un,Del Monte Cut Green Beans,Del Monte TomaSauce No Salt Added,Del Monte Whole Kernel Corn,Garnishes,Great Northern beans,Great Northern beans un,Hillshire Farm Smoked Sausage ch,Holland House Red Cooking Wine,Hungarian paprika,Hungarian sweet paprika,Hunts Fire Roasted Diced Tomatoes Garlic un,Hunts TomaSauce,Italian chicken sausage,Italian sausage,Italian sausage meat,Italian seasoning,Italianstyle stewed tomatoes,Italianstyle tomatoes,Italianstyle tomatoes Hunts Diced Tomatoes Basil Garlic Oregano,Jimmy Dean Original Hearty Pork Sausage Crumbles,Johnsonville Italian Ground Mild Sweet Hot Italian Sausage,Kentucky bourbon,Light sour cream,Lime,MEAT SEASONING,Mazola Corn Oil,McCormick GlutenFree Chili Seasoning Mix,Merlot  red wine,Merlot wine,Mexiblend cheese,Mexicanstyle corn,Mexicanstyle hot tomasauce,Mexicanstyle hot tomasauce El Pato,Mexicanstyle stewed tomatoes,Mexicanstyle stewed tomatoes chiles un,Mexicheese blend,Mexicorn,Mexioregano,Monterey Jack cheese,Monterey jack cheese jalapeno peppers,New Mexico chile powder,Optional Toppings,PAM Original NoStick Cooking Spray,Pepper Jack cheese,Progresso Black Beans,Progresso chicken corn chowder soup,RED GOLD Crushed Tomatoes,RED GOLD Diced Tomatoes,ROTEL Diced Tomatoes Green Chilies,ROTEL Diced Tomatoes Green Chilies un,Ragu Old World Style Traditional Pasta Sauce,Roma plum tomatoes,Rosarita Premium Whole Black Beans,Salt,Salt cayenne pepper,Salt ly black pepper,Salt pepper,Secret Chili Spice Mix,Shredded Cheddar cheese,Shredded Mexicheese cilantro lime wedges avocado slice,Shredded cheese,Shredded mozzarella provolone cheese,Sliced green onion,Sliced jalapenos cilantro,Smithfield Applewood Smoked Bacon Seasoned Pork Loin Filet ch,Smithfield Thick Cut Bacon chwide,Sour cream,Spanish paprika,Thinly green onions,Worcestershire sauce,Yukon Gold potatoes ered,ZATARAINS Black Beans Rice Mix,adobo sauce from chipotle peppers Goya,adobo seasoning cumin,adobo seasoning rojo adobo,alligator meat,allpurpose flour,allspice,allspice berries,ancho chile pepper,ancho chile powder,ancho chiles,ancho chiles  but left,ancho chili powder,ange bell pepper,ange juice,angefleshed sweet potatoes,angel hair pasta,annatseed,apple  cored,apple cider vinegar,applesauce,applewood smoked bacon ch,baby corn,bacon,bacon bits,bacon drippings,bacon drippings vegetable oil,bacon grease,bacon grease see notes,bag Birds Eye Recipe Ready Chopped Green Peppers Onions,bag corn chips Fritos,bag frozen bell pepper strips,baked beans,baked beans pork,baked beans tomasauce,baked tortilla chips,balsamic vinegar,banana pepper,banana pepper juice,barbeque sauce,barbeque sauce KC Masterpiece,basil,basil leaves,bay leaf,bay leaves,bay leaves crushed,beef,beef base,beef bouillon,beef bouillon cube,beef bouillon granules,beef bouillon powder,beef broth,beef chuck,beef chuck ch,beef chuck roast,beef roast ers,beef sirloin,beef sirloin steak ch,beef stew meat,beef stew meat ch,beef stew meat coarse chili beef,beef stew meat trimmed,beef stock,beef tip,beef top round steak ch,beef top sirloin,beef tri tip ch,beer,beer beef stock,beer lime flavor,bell pepper,bell pepper any color,bell peppers,bison,bittersweet chocolate,black bean soup,black beans,black beans cooked,black beans un,black olives,black pepper,black peppercorns,black soy beans,blackeyed pe,blackeyed peas,blue cheese,boiling water,boneless beef chuck roast  ch,boneless beef chuck rump ch,boneless beef round steak ch,boneless beef steak chip steak strips ch wide,boneless pork ch,boneless pork shoulder ch,boneless skinless chicken breast,boneless skinless chicken breast ch,boneless skinless chicken breast d,boneless skinless chicken breasts ch,boneless skinless chicken thighs,boneless turkey breast,boneless venison steak,box frozen spinach,bratwurst links ch,brewed coffee,broccoli,brown lentils soaked overnight,brown sugar,browning sauce Kitchen Bouquet,buffalo,buffalo stew meat,bulb garlic cloves,bulgur wheat,bulk Italian sausage,bulk hot Italian sausage,bulk mild Italian sausage,bulk pork sausage,bulk sweet sausage,butter,butter beans,butternut squash  ch,cannellini beans,cannellini beans white kidney white beans,cannellini white beans,cannellini white kidney beans,canola oil,canola oil extra virgin olive oil,carrot,carrots,carrots  rounds,carton Texasstyle chili seasoning kit Carroll Shelbys,carton chicken broth,cayenne pepper,cayenne pepper sauce,celery,celery salt,cheap beer,chicken,chicken bones skin meat,chicken bouillon,chicken bouillon granules,chicken breast,chicken breast meat,chicken breasts chunks,chicken broth,chicken broth vegetable broth,chicken meat chunks,chicken stock,chickenflavored bouillon powder tomatoflavored bouillon,chickpe,chickpegarbanzo beans,chile paste,chile pepper,chile powder,chile sauce,chilegarlic sauce Sriracha,chili beans,chili beans mild sauce Bushs Best,chili beans sauce,chili beans spicy sauce,chili beans spicy sauce un,chili beans un,chili pepper flakes,chili powder,chili powder Gebhardt,chili powder McCormick,chili powder spicy,chili sauce,chili seasoning,chili seasoning Brooks,chili seasoning McCormick Mild Chili Seasoning Mix,chili seasoning mix,chili starter BUSHS Chili Magic,chilistyle tomatoes,chipotle barbeque sauce,chipotle chile adobo sauce,chipotle chile peppers adobo sauce Goya,chipotle chile powder,chipotle chiles adobo sauce,chipotle chili pepper powder,chipotle pepper,chipotle pepper powder,chipotle pepper sauce,chipotle pepper stem,chipotle peppers adobo sauce,chipotle salsa,chipotleflavored hot sauce Tabasco Chipotle Pepper Sauce,chocolate syrup,chorizo sausage,chunk chicken un,cider vinegar,cilantro,cilantro for garnish,cilantro packed,cilantro scallions,cinnamon,cinnamon stick,cinnamon sticks,clove garlic,clove garlic crushed,cloves,cloves clove garlic,cloves crushed garlic,cloves garlic,cloves garlic crushed,cloves garlic pressed,coarse black pepper,cocoa powder,coconut milk,coconut oil,cola soft drink Coke,colaflavored carbonated beverage,cold water,condensed French onion soup,condensed tomasoup,container dairy sour cream,container plain lowfat yogurt,container plain yogurt,container sour cream,cooked bacon,cooked beef brisket ch,cooked boneless chicken breast,cooked chicken,cooked chicken breast,cooked chicken meat,cooked ham onech,cooked turkey,cooked turkey meat,cooking oil,cooking spray,coriander,coriander seed,corn,corn bread mix Jiffy,corn chips,corn kernels,corn meal,corn muffin mix,cornmeal,cornstarch,countrystyle pork ribs,cream cheese at room temperature,creamy peanut butter,crimini mushrooms,crushed San Marzano tomatoes,crushed chipotle pepper,crushed garlic,crushed red pepper,crushed red pepper flakes,crushed tomatoes,crushed tomatoes  tomatoes packed,crushed tomatoes Hunts,crushed tomatoes juice Hunts,crushed tomatoes tomasauce,cube French onion bouillon,cube vegetable bouillon,cumin,curry powder,d steak sauce,dark beer,dark beer Negra Modelo,dark brown sugar,dark chocolate candy bar,dark red chili powder,dark red kidney beans,dark red kidney beans Bushs,dark red kidney beans un,distilled white vinegar,drop superhot hot pepper sauce,drops Worcestershire sauce,drops hot pepper sauce eg Tabasco,ears corn,ears corn kernels from cob,egano,egano crushed,egano leaves,egg,egg beaten,eggplant,elbow macaroni,elk meat,enchilada sauce,envelopestant hot chocolate mix,es hot pepper sauce Tabasco,es smoke flavoring,evaporated milk,extra firm tofu,extra lean beef,extra virgin olive oil,extralean beef,extravirgin olive oil,fatfree lowsodium chicken broth,fatfree sour cream for garnish,fava beans,fettuccine broken,fine cornmeal,fire  tomatoes,fire green chile peppers,fire tomatoes,fire tomatoes garlic,fire tomatoes juice,firm tofu,flat boneless beef chuck roasts,flour,frozen burgerstyle crumbles,frozen butternut squash,frozen cooked kale,frozen corn,frozen corn kernels,frozen corn preferably shoepeg,frozen fire corn,frozen kernel corn,frozen spinach,frozen sweet white corn,frozen white corn kernels,fully cooked Polish sausage kielbasa,garam masala,garbanzo beans,garbanzo beans chickpe,garlic,garlic cloves,garlic cloves crushed,garlic herb seasoning,garlic powder,garlic salt,garlic tomapaste,ginger,gold tequila,granulated garlic,granulated sugar,grated Parmesan cheese,grated carrot,grated ginger,great Northern beans,great Northern beans un,green beans,green beans trimmed ch,green bell pepper,green bell pepper thickly,green bell peppers,green bell peppers ch,green chile pepper,green chile peppers,green chile peppers Old El Paso,green chiles,green chiles   reserved,green chiles Ortega Diced Green Chiles,green chiles un,green chilies,green chilies un,green enchilada sauce,green hot sauce,green olives,green onion,green onions,green pepper,green pepper sauce eg Tabasco,green salsa,green salsa salsa verde,grind black pepper,guajillo chile powder,habanero pepper,habanero pepper ribs  wear gloves,habanero peppers,habanero peppers wear gloves,hard apple cider,head garlic,heavy cream,heavy whipping cream,hickory smoke barbeque sauce,hickory smoked salt,hickoryflavored smoke,hickorysmoked bacon,hominy,hominy equal quantity of white beans cannellini great Northern,honey,hot Italian sausage,hot Italian sausage casings,hot Italian sausage links,hot buffalo wing sauce Franks REDHOT Buffalo Wing Sauce,hot chile peppers,hot chili beans,hot chili beans Brooks,hot chili beans un,hot chili powder,hot chilies,hot chunky salsa,hot paprika,hot pepper sauce,hot pepper sauce Franks RedHot,hot pepper sauce Tabasco,hot pepper sauce eg Tabasco,hot pork sausage Jimmy Dean,hot salsa,hot sauce,hot sauce Cholula,hot sauce Franks Redhot,hot sausage,hot sweet Italian sausage,hot water,jalapeno chile pepper,jalapeno chile peppers,jalapeno pepper,jalapeno pepper membranes  thin strips,jalapeno peppers,jalapeno peppers ribs,jigger tequila,juicy  tomatoes,kernel corn,kernel corn no salt added,kernel corn un,ketchup,ketchupstyle chili sauce Heinz,key lime juice,kidney beans,kidney beans soaked overnight,kidney beans un,kielbasa sausage ch,kosher salt,lager beer Corona,lagerstyle beer,lamb,lard,lean beef,lean beef lean,lean lamb,lean pork,lean turkey,lean venison,lemon juice,lentils,light beer Miller Lite,light brown sugar,light red kidney beans,light red kidney beans  reserved,lime juice,lime juiced,lime wedges,limes juiced,low fat low sodium chicken broth,low sodium tomasauce,low sodium tomasoup,lowsodium chicken base Better Than Bouillon,lowsodium chicken broth,lowsodium kidney beans,lowsodium tomajuice,ly black pepper,mango chutney,mango salsa,maple syrup,marjoram,masa corn flour,masa harina,masa harina flour,masa harina flour Mexicorn masa mix,masa harinastant corn masa mix,mayonnaise,meat drippings desired,mild Italian sausage casings,mild chili beans,mild chili beans Brooks,mild chili beans sauce,mild chili powder,mild pork sausage,mild sweet Italian sausage,milk,milk chocolate candy,mint,molasses,monosodium glutamate Accent,moose,mushroom,mushrooms,mushrooms ered,mustard,mustard powder,navy beans,nosaltadded black beans,nosaltadded black red beans,nosaltadded tomatoes,nutmeg,oil,okra,olive oil,olives,onion,onion chunks,onion flakes,onion powder,onion salt,onion soup mix,onion soup prepared from a packet of onion soup mix,onion thickly,onions,onions chunks,or Germanstyle beer,or Irish stout beer Guinness,or amber ale Fat Tire,or amber beer,or beer,or dark beer,or dark beer Shiner Bock,or dark beer porter,or flat beer,or lagerstyle beer,or lagerstyle beer Yuengling,or light beer Coors,or porterstyle beer,or s beer,p allspice,p asafoetida powder,p black pepper,p cayenne pepper,p chili powder,p cinnamon,p crushed red pepper flakes,p cumin,p egano,p garlic powder,p garlic salt,p nutmeg,p onion powder,p red pepper flakes,p sage,p salt,p salt black pepper,p white sugar,packed brown sugar,packed cilantro leaves,packet saltine crackers,packets lowsodium beef bouillon granules,paprika,parsley,parsley for garnish,pasteurized processed cheese spread Kraft Cheez Whiz,peach  pitted,pepper,pepper jack cheese,pepperjack cheese,pepperjack cheese chunks,pepperoncini,pepperoni,peppers from adobo sauce chipotle peppers,pequin chile pepper,pes cayenne pepper,petite tomatoes,picante sauce Pace Picante Sauce,picante sauce salsa,pickle juice,pickled jalapeno pepper,pickled red onions,pilsnerstyle beer,pimentos,pinbeans,pinbeans  substitute kidney beans,pinbeans  well,pinbeans un,pineapple chunks,pinor kidney beans,pinquior pinbeans,plain Greek yogurt,plum tomatoes,poblano chile pepper,poblano pepper,poblano peppers,pork,pork beans,pork sausage,pork shoulder ch chunks,pork shoulder roast,pork sirloin,pork stew meat,pork tenderloin ch strips,portobello mushrooms ch,potatoes,prepared beef stew,prepared chili,prepared mustard,prepared yellow mustard,processed cheese food Velveeta,pumpkin,pumpkin pie spice,pure pumpkin,quinoa,raisins,ranch dressing mix,ranchstyle beans,red beans,red beans chili sauce,red beans un,red bell pepper,red bell pepper ch,red bell peppers,red chile pepper,red chile peppers,red chili beans,red chili beans sauce,red cooking wine,red jalapeno pepper,red kidney beans,red kidney beans un,red onion,red onion  chunks,red onions,red pepper,red pepper flakes,red peppers,red wine,red wine vinegar,reduced sodium chicken broth,reduced sodium taco seasoning mix,reducedfat Cheddar cheese,reducedsodium black beans,reducedsodium chili seasoning McCormick Chili Seasoning Mix Less Sodium,refried beans,ribs celery,rice vinegar,roma plum tomatoes,rosemary,rotisserie chicken meat,rotisserie chicken skinned boned meat pulled chunks,round,roux mix,rubbed sage,rump roast small,s  tomatoes,s Great Northern white beans,s Idahoan Bacon Cheddar Chipotle Flavored Mashed Potatoes,s Johnsonville Hot Mild Italian Sausage Links casings,s al fresco Spicy Jalapeno Chicken Sausage,s beer Heineken,s chicken broth,s chile sauce,s chili seasoning McCormick Mild Chili Seasoning Mix,s chili seasoning mix,s chili seasoning mix Frenchs ChiliO Original Seasoning Mix,s dark beer,s mild green chiles,s mushrooms,s salsa verde green salsa,s tomapaste,s vegetable broth,s vegetarian burger crumbles,s water,sage,salsa,salsa El PaSalsa de Chile Fresco,salsa verde,salsiccia sausage,salt,salt amount,salt black pepper,salt ly black pepper,salt pepper,salt plus,saltfree seasoning blend Mrs Dash Chipotle seasoning,sauerkraut,scoops ice cream any flavor,sea salt,seasoning salt,semisweet chocolate chips,serrano chile peppers,serrano pepper,serrano peppers,sharp Cheddar cheese,sirloin,sirloin roast ch,skinless boneless chicken breast,skinless boneless chicken breast  bite size,skinless boneless chicken breast  ch,skinless boneless chicken breast ch,skinless boneless chicken breast meat,skinless boneless chicken breasts,skinless boneless chicken breasts ch,skinless boneless chicken meat,sleeve crackers,sloppy joe sauce,small green bell pepper,small green bell peppers,small head cabbage,small jalapeno pepper,small onion,small onions,small red beans,small red bell pepper,small white beans,small yellow onion,small zucchini,smoke flavoring,smoked paprika,smoked sausages d,sour cream,sour cream for garnish,soy sauce,spaghetti,spaghetti sauce,spicy Italian sausage casing,spicy brown mustard,spicy chili beans,spicy chorizo casings discarded,spicy pork sausage,spicy sausage,spicy tomasauce,spinach,square unsweetened chocolate,squares bittersweet chocolate,squares unsweetened chocolate,stalk celery,steak  ch,steak sauce,stewed tomatoes,stewed tomatoes chili seasonings,stewed tomatoes juice,stewed tomatoes lightly,stewed tomatoes un,storebought roast chickens meat picked from bones,strong brewed coffee,sugar,sun tomatoes softened,sweet Hungarian paprika,sweet Italian sausage casings,sweet onion,sweet onion Vidalia,sweet onions,sweet paprika,sweet peas,sweet pota,sweet potatoes,sweet potatoes ch,sweet red onion,taco sauce,taco seasoning,taco seasoning mix,tequila,textured vegetable protein,texturized vegetable protein TVP,thick bacon,three cheese spaghetti sauce,thyme,thyme leaves,toma,tomajuice,tomapaste,tomapaste Hunts,tomasauce,tomasauce Hunts,tomasauce garlic onions,tomasoup,tomasoup Campbells,tomatillos,tomatillos husked,tomato,tomatobased chili sauce,tomatoes,tomatoes  reserved,tomatoes chunks,tomatoes crushed,tomatoes garlic onion,tomatoes garlic un,tomatoes green chile peppers,tomatoes green chile peppers  reserved,tomatoes green chile peppers ROTEL,tomatoes green chile peppers ROTEL un,tomatoes green chiles,tomatoes green chiles ROTEL,tomatoes green peppers onions,tomatoes ir juice,tomatoes juice,tomatoes juice reserved,tomatoes un,tomatoes un tomatoes,tomatoes un up,tomatovegetable juice cocktail,tomatovegetable juice cocktail V,tortilla chips,tribean blend,turkey,turkey breast,turkey broken small portions,turkey browned,turkey lean,turkey lets bite sized,turkey meat,turkey sausage,turmeric,uncooked elbow macaroni,uncooked quinoa,uncooked rice,uncooked spaghetti,unsalted butter,unsweetened baking chocolate,unsweetened cocoa,unsweetened cocoa powder,vanilla extract,vegetable bouillon,vegetable broth,vegetable juice,vegetable oil,vegetable oil flavorless oil,vegetarian Worcestershire sauce,vegetarian baked beans,vegetarian beef crumbles,vegetarian burger crumbles,venison,venison stew meat trimmed,vinegar,vineripened tomatoes small,wasabi paste,water,water amount cover,water cover,water desired,water red wine,wax beans,wheat elbow macaroni,white beans,white beans soaked overnight,white cannellini beans,white corn,white hominy,white kidney beans,white kidney beans cannellini,white kidney beans cannellini un,white kidney cannellini beans,white meat chicken,white onion,white onions,white pepper,white portobello mushrooms,white sugar,white vinegar,white wine,white wine vinegar,yellow bell pepper,yellow bell peppers,yellow corn,yellow onion,yellow onion ch,yellow onions,yellow pepper,yellow sport pepper sauce TexPetess,yellow squash,yellow wax peppers,yellow white corn,yellow wholekernel corn frozen,ziti pasta,zucchini
Alfredo sauce,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Americheese,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
